Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
['Roxana', 'del', 'Valle', 'Díaz', 'Burgos', ',', 'rele', 'Roxana', 'Díaz', ',', 'ki', 'fèt', '20', 'fevriye', '1972', 'nan', 'Karakas', '(', 'Venezwela', ')', ',', 'se', 'yon', 'aktris', 'venezwelyèn', '.']	[16]	Karakas	Q1533	[18]	Venezwela	Q717	P36
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Ot', 'Komisyon', '-', 'an', 'pou', 'Babad', 'an', 'Otawa', 'se', 'plis', 'ot', 'e', 'anpremye', 'misyon', 'etranj', 'pou', 'gouvenman', 'Babad', 'a', 'peyi', 'Kanada', '.']	[7]	Otawa	Q1930	[20]	Kanada	Q16	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['André', 'Gaston', 'Maillol', ',', 'rele', 'André', 'Maranne', '(', 'pafwa', 'ekri', 'Andre', 'Marrane', ')', 'se', 'yon', 'aktè', 'franse', '-', 'britanik', 'ki', 'fèt', 'an', '1926', 'nan', 'Toulouz', '(', 'Frans', ')', 'epi', 'ki', 'mouri', 'an', '1992', '.']	[24]	Toulouz	Q7880	[26]	Frans	Q142	P17
['Ashwood', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Twin', 'Rocks', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[7]	Oregon	Q824	[10]	Etazini	Q30	P17
['Tygh', 'Valley', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[7]	Oregon	Q824	[10]	Etazini	Q30	P17
"['Loveland', '(', 'API', ':', ')', 'se', 'yon', 'vil', 'nan', 'eta', 'Owayo', '(', '""', 'Ohio', '""', ')', ',', 'nan', 'Etazini', '.']"	[10]	Owayo	Q1397	[18]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Jaén	Q95025	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Pembroke', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Sonia', 'Amelio', ',', 'ki', 'fèt', 'an', '1941', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'dansèz', ',', 'mizisyèn', ',', 'koregraf', 'ak', 'aktris', 'meksikèn', '.']	[8]	Meksiko	Q1489	[10]	Meksik	Q96	P17
['Delphine', 'Quentin', 'se', 'yon', 'aktris', ',', 'reyalizatris', 'ak', 'senaris', 'fransèz', 'ki', 'fèt', 'an', '1960', 'nan', 'Pari', '(', 'Frans', ')', '.']	[15]	Pari	Q90	[17]	Frans	Q142	P36
['Raphaël', 'Personnaz', ',', 'ki', 'fèt', '23', 'jiyè', '1981', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Raphaël', 'Personnaz', ',', 'ki', 'fèt', '23', 'jiyè', '1981', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'franse', '.']	[11]	Frans	Q142	[17]	franse	Q121842	P17
['Nabile', 'Farès', ',', 'ki', 'fèt', '25', 'septanm', '1940', 'nan', 'Collo', 'nan', 'Aljeri', 'franse', 'epi', 'ki', 'mouri', '30', 'out', '2016', 'nan', 'Pari', 'nan', 'Frans', '.', ',']	[20]	Pari	Q90	[22]	Frans	Q142	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Huelva	Q95015	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Madeleine', 'Sylvain', '-', 'Bouchereau', ',', 'ki', 'fèt', '5', 'jiyè', '1905', 'nan', 'Pòtoprens', 'epi', 'ki', 'mouri', 'nan', 'lane', '1970', 'nan', 'vil', 'Nouyòk', '(', 'Etazini', ')', ',', 'se', 'yon', 'pyonyè', 'sosyològ', 'ak', 'edikatris', 'ayisyèn', '.']	[20]	Nouyòk	Q60	[22]	Etazini	Q30	P17
['Maritza', 'Bustamante', 'Abidar', ',', 'rele', 'Maritza', 'Bustamante', ',', 'ki', 'fèt', '26', 'septanm', '1986', 'nan', 'Puerto', 'La', 'Cruz', 'nan', 'Karakas', '(', 'Venezwela', ')', ',', 'se', 'yon', 'aktris', 'venezwelyèn', '.']	[18]	Karakas	Q1533	[20]	Venezwela	Q717	P36
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Seville	Q8717	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Belvidere', 'se', 'yon', 'vil', 'nan', 'eta', 'Dakota', 'disid', ',', 'nan', 'Etazini', '.']	[6, 7]	Dakota disid	Q1211	[10]	Etazini	Q30	P17
['Arnold', 'Mauricette', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cadix	Q81978	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Pierre', 'Pailliere', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Jacques', 'Audiard', ',', 'ki', 'fèt', '30', 'avril', '1952', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', ',', 'senaris', 'ak', 'ansyen', 'montè', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Sodaville', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Paul', 'Lefèvre', 'se', 'yon', 'aktè', 'franse', 'ki', 'fèt', 'nan', 'Pari', '(', 'Frans', ')', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Miguel', 'Palmer', ',', 'ki', 'fèt', '1e', 'novanm', '1942', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'meksiken', '.']	[9]	Meksik	Q96	[15]	meksiken	Q1209676	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Huelva	Q95015	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Adalberto', 'Parra', ',', 'ki', 'fèt', '11', 'oktòb', '1956', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'meksiken', 'sinema', 'ak', 'televizyon', '.']	[9]	Meksiko	Q1489	[11]	Meksik	Q96	P17
['Brentford', 'se', 'yon', 'vil', 'nan', 'eta', 'Dakota', 'disid', ',', 'nan', 'Etazini', '.']	[6, 7]	Dakota disid	Q1211	[10]	Etazini	Q30	P17
['Léa', 'Seydoux', ',', 'ki', 'fèt', '1e', 'jiyè', '1985', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Hermiston', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Sophie', 'Artur', ',', 'ki', 'fèt', '29', 'novanm', '1959', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Wise', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Gbenga', 'Akkinagbe', ',', 'ki', 'fèt', '12', 'desanm', '1978', 'nan', 'nan', 'Wachintòn', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktè', 'ameriken', '.']	[10]	Wachintòn	Q61	[12]	Etazini	Q30	P17
['Jacques', 'de', 'Cauna', ',', 'ki', 'fèt', 'nan', 'Bòdo', '(', 'Frans', ')', ',', 'se', 'yon', 'istoryen', 'franse', '.']	[7]	Bòdo	Q1479	[9]	Frans	Q142	P17
['Michelle', 'Manuel', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Yvonne', 'Wigniolle', ',', 'rele', 'Yvonne', 'Printemps', ',', 'ki', 'fèt', '25', 'jiyè', '1894', 'nan', 'Ermont', '-', 'Eaubonne', '(', 'Seine', '-', 'et', '-', 'Oise', ')', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '18', 'janvye', '1977', 'nan', 'Neuilly', '-', 'sur', '-', 'Seine', '(', 'Frans', ')', ',', 'se', 'yon', 'soprano', 'lirik', 'ak', 'aktris', 'dramatik', 'fransèz', 'pandan', 'ant', '-', 'de', '-', 'gè', '.']	[24]	Frans	Q142	[24]	Frans	Q142	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Huelva	Q95015	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Denis', 'Vergin', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Dennis', 'Haysbert', ',', 'ki', 'fèt', '1', 'jen', '1954', 'nan', 'San', 'Mateo', ',', 'nan', 'leta', 'Kalifòni', ',', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktè', 'ameriken', '.']	[14]	Kalifòni	Q99	[17]	Etazini	Q30	P17
['Norma', 'Ojeda', 'Furlong', ',', 'rele', 'Julie', 'Furlong', ',', 'ki', 'fèt', 'an', '1953', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', 'sinema', 'ak', 'televizyon', '.']	[13]	Meksiko	Q1489	[15]	Meksik	Q96	P17
['Taguasco', 'se', 'yon', 'vil', 'nan', 'pwovens', 'Sancti', 'Spíritus', ',', 'nan', 'peyi', 'Kiba', '.']	[6, 7]	Sancti Spíritus	Q115441	[11]	Kiba	Q241	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Christian', 'Dietrich', 'Meier', 'Zender', ',', 'rele', 'Christian', 'Meier', ',', 'ki', 'fèt', '23', 'jen', '1970', 'nan', 'Lima', '(', 'Pewou', ')', ',', 'se', 'yon', 'aktè', ',', 'modèl', ',', 'antreprenè', 'ak', 'chantèz', 'pewouvyen', '.']	[15]	Lima	Q2868	[17]	Pewou	Q419	P36
['Bernardo', 'Paz', ',', 'rele', 'Bernie', 'Paz', ',', 'ki', 'fèt', '5', 'jiyè', '1968', 'nan', 'Lima', '(', 'Pewou', ')', ',', 'se', 'yon', 'aktè', 'pewouvyen', '.']	[13]	Lima	Q2868	[15]	Pewou	Q419	P36
['Vinton', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Jackson', 'Charlot', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Noémie', 'Elbaz', ',', 'rele', 'tou', 'Noémie', 'Elbaz', '-', 'Kapler', ',', 'ki', 'fèt', '13', 'desanm', '1976', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[16]	Pari	Q90	[18]	Frans	Q142	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Jean', '-', 'Claude', 'Servere', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Natalia', 'Martínez', 'Streignard', ',', 'rele', 'Natalia', 'Streignard', ',', 'ki', 'fèt', '9', 'septanm', '1970', 'nan', 'Madrid', '(', 'Espay', ')', ',', 'se', 'yon', 'aktris', ',', 'modèl', 'ak', 'prezantatris', 'televizyon', 'venezwelyèn', '.']	[14]	Madrid	Q2807	[16]	Espay	Q29	P17
['Men', ',', 'tou', ',', 'moun', 'lòt', 'jenn', 'gwoup', 'tankou', 'Dega', '(', 'Ayiti', '-', 'USA', ')', ',', 'orijinal', 'H', 'ak', 'Feeling', 'Star', '(', 'Etazini', ')', ',', 'se', 'yo', 'tou', 'souliye', '.']	[13]	USA	Q30	[22]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Purcellville', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Aya', 'Danioko', ',', 'rele', 'Aya', 'Nakamura', ',', 'ki', 'fèt', '10', 'me', '1995', 'nan', 'Bamako', '(', 'Mali', ')', ',', 'se', 'yon', 'chantèz', 'fransèz', 'nan', 'pop', 'ibèn', 'ak', 'RnB.']	[13]	Bamako	Q3703	[15]	Mali	Q912	P17
['Noémie', 'Lvovsky', ',', 'ki', 'fèt', '14', 'desanm', '1964', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatris', ',', 'senaris', 'ak', 'aktris', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Numa', 'Desroches', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
[' ', 'rousseau', 'denis', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['Yoncalla', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Joseph', 'Ghim', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Juan', 'Carlos', 'García', 'Pajero', ',', 'ki', 'fèt', '4', 'janvye', '1971', 'nan', 'Karakas', '(', 'Venezwela', ')', ',', 'se', 'yon', 'modèl', 'ak', 'Aktè', 'venezwelyen', '.']	[11]	Karakas	Q1533	[13]	Venezwela	Q717	P36
['Michelet', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[3]	atis	Q483501	[6]	pent	Q1028181	P279
['Maria', 'Grazia', 'de', 'Capitani', ',', 'rele', 'Grace', 'de', 'Capitani', ',', 'ki', 'fèt', '17', 'jen', '1957', 'nan', 'Briksèl', '(', 'bèljik', ')', ',', 'se', 'yon', 'aktris', 'ak', 'fanm', 'powèt', 'bèlj', 'orijin', 'italyèn', '.']	[16]	Briksèl	Q239	[18]	bèljik	Q31	P17
['Front', 'Royal', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[7]	Vijini	Q1370	[10]	Etazini	Q30	P17
['Luis', 'Antonio', 'Gatica', 'Mercado', ',', 'rele', 'Luis', 'Gatica', ',', 'ki', 'fèt', '25', 'fevriye', '1961', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'meksiken', '.']	[15]	Meksiko	Q1489	[17]	Meksik	Q96	P17
['Luis', 'Antonio', 'Gatica', 'Mercado', ',', 'rele', 'Luis', 'Gatica', ',', 'ki', 'fèt', '25', 'fevriye', '1961', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'meksiken', '.']	[17]	Meksik	Q96	[23]	meksiken	Q1209676	P17
['Serge', 'Armel', 'Sawadogo', ',', 'ki', 'fèt', '1982', 'nan', 'Ouagadougou', '(', 'Boukinafaso', ')', ',', 'se', 'yon', 'reyalizatè', 'boukinabè', '.']	[8]	Ouagadougou	Q3777	[10]	Boukinafaso	Q965	P36
['Hassane', 'Gassama', ',', 'ki', 'fèt', '29', 'desanm', '1993', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'franse', 'avèk', 'orijin', 'senegalèz', 'ak', 'gineyèn', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Hassane', 'Gassama', ',', 'ki', 'fèt', '29', 'desanm', '1993', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'franse', 'avèk', 'orijin', 'senegalèz', 'ak', 'gineyèn', '.']	[11]	Frans	Q142	[17]	franse	Q121842	P17
['Wendy', 'de', 'los', 'Cobos', ',', 'ki', 'fèt', '13', 'oktòb', '1964', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', 'televizyon', '.']	[11]	Meksiko	Q1489	[13]	Meksik	Q96	P17
['Wasco', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Roanoke', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Rachid', 'Bouchareb', ',', 'ki', 'fèt', '1e', 'septanm', '1953', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'pwodiktè', 'franse', '-', 'aljeryen', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Rachid', 'Bouchareb', ',', 'ki', 'fèt', '1e', 'septanm', '1953', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'pwodiktè', 'franse', '-', 'aljeryen', '.']	[11]	Frans	Q142	[19]	franse	Q121842	P17
['Jason', 'Joel', 'Desrouleaux', ',', 'rele', 'Jason', 'Derulo', ',', 'ki', 'fèt', '21', 'septanm', '1989', 'nan', 'Miyami', '(', 'Etazini', ')', ',', 'orijin', 'ayisyen', ',', 'se', 'yon', 'chantè', ',', 'dansè', ',', 'koregraf', ',', 'aktè', 'ak', 'pwodiktè', 'egzekitif', 'ameriken', '.']	[14]	Miyami	Q8652	[16]	Etazini	Q30	P17
['Malin', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Sacha', 'Thebaud', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Susana', 'Torres', 'Q.', ',', 'ki', 'fèt', '30', 'desanm', '1974', 'nan', 'Cali', 'nan', 'Valle', 'del', 'Cauca', '(', 'Kolonbi', ')', ',', 'se', 'yon', 'aktris', 'kolonbyèn', '.']	[10]	Cali	Q51103	[16]	Kolonbi	Q739	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Jean', 'Parisot', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
"['""', ""'"", 'Michelle', 'Rodríguez', '""', ',', 'ki', 'fèt', '12', 'jiyè', '1978', 'nan', 'vil', 'San', 'Antonio', 'nan', 'leta', 'Teksas', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktris', 'amerikèn', '.']"	[17]	Teksas	Q1439	[19]	Etazini	Q30	P17
['Roman', 'Kolinka', ',', 'ki', 'fèt', '16', 'septanm', '1986', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'ak', 'restoratè', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Roosevelt', 'Sanon', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Antoine', 'Coesens', ',', 'ki', 'fèt', 'yon', '27', 'desanm', 'nan', 'Lil', 'nan', 'depatman', 'Nord', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'franse', '.']	[14]	Frans	Q142	[20]	franse	Q121842	P17
['Bárbara', 'Mori', 'Ochoa', ',', 'rele', 'Bárbara', 'Mori', ',', 'ki', 'fèt', '2', 'fevriye', '1978', 'nan', 'Montevideo', ',', '(', 'Irigwe', ')', 'se', 'yon', 'aktris', 'irigweyèn', ',', 'natiralize', 'meksikèn', '.']	[14]	Montevideo	Q1335	[17]	Irigwe	Q77	P36
['Minium', 'Cayemite', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Carlos', 'Jean', '-', 'Baptiste', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Harrisson', 'Obin', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
[' ', 'mario', 'montilus', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['Andre', 'Navel', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['  ', 'Zigzag', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[7]	Oregon	Q824	[10]	Etazini	Q30	P17
